366060.0,492102.0
351810.0,491117.0
351653.0,493781.0
339568.0,558918.0
369580.0,520065.0
347068.0,528976.0
297197.0,517610.0
301052.0,510723.0
336482.0,550015.0
354837.0,515481.0
311783.0,530859.0
353190.0,530020.0
326400.0,523848.0
303739.0,536455.0
298975.0,528163.0
348827.0,460971.0
337595.0,568967.0
